doitt gis
geographic
location
map
cartography
services
wifi
wireless
hot spot
access
telecommunication
311
311 service requests
2010
2011
2012
service request status
all service requests
clean web
jobs and economic mobility
location
map
cartography
basemap
transit
transportation
train
subway
travel
entrance
station
park
parks
nature
recreation
location
map
cartography
geographic
healthy living
electricity
energy
environment
planning
power
utilities
geographic
location
map
cartography
zip
code
zip code
boundary
traffic
vehicles
route
schedules
clean web
restaurant inspection results
restaurant inspection
grades
results
cafe
inspection
violation
nyc
health
dohmh
mental hygeine
department of health
doh
healthy living
doitt gis
geographic
location
map
cartography
education
college
university
universities
lifelong learning
film
movie
scene
scenes from the city
jobs
tech
jobs and economic mobility
library
services
queens
qpl
hours
schedule
dpr
parks
nature
recreation
location
map
cartography
water
fountain
park
geographic
healthy living
doitt gis
311
311 service requests
2010
2011
service request status
all service requests
boundary
district
community
demography
demographic
statistic
youth
development
zip
code
zip code
area
lifelong learning
life
quality
statistic
community
geographic
location
map
cartography
property
building
perimeter
department of finance
finance
dof
money
tickets
fines
traffic
parking ticket
violation
violations
311
311 service requests
2010
2011
2012
service request status
all service requests
clean web
fire department
fdny
fd
fires
community board
station
fire station
fire house
emergency
911
sanitation
scout
graffiti
complaint
request
public
clean web
vehicles
car
bus
automobile
truck
clean web
parking
regulation
traffic
sign
signage
location
install
car
automobile
drive
driving
clean web
opendata catalog
catalog
dcat
datasets
directory
311
311 service requests
2010
2011
service request status
all service requests
311
311 service requests
2010
2011
service request status
all service requests
311
311 service requests
2010
2011
service request status
all service requests
school
construction
authority
sca
capital
improvement
project
current
education
lifelong learning
311
311 service requests
2010
2011
2012
service request status
all service requests
clean web
311
311 service requests
2010
tornado
brooklyn
311
311 service requests
2010
2011
2012
service request status
all service requests
311
311 service requests
2010
2011
2012
service request status
all service requests
311
311 service requests
2010
2011
2012
service request status
all service requests
clean web
311
311 service requests
2010
2011
service request status
all service requests
311
311 service requests
2010
2011
2012
service request status
all service requests
clean web
311
311 service requests
2010
2011
2012
service request status
all service requests
311
311 service requests
2010
2011
2012
service request status
all service requests
ice cream
noise complaints
bronx
ice cream truck
2013
311
311 service requests
2010
2011
2012
service request status
all service requests
clean web
311
311 service requests
2010
2011
2012
service request status
all service requests
311
311 service requests
2010
2011
2012
service request status
all service requests
times square alliance
times square
crossroads
crossroads of the world
nyc
new york city
new york
manhattan
theater
food
screens
pedestrian
entertainment
tourism
sanitation
dsny
refuse
recycle
recycling
plastic
metal
paper
community
community district
tonnage
clean web
facility
facilities
health
patient
healthcare
healthcare provider
hospital
medicare
medicaid
healthy living
map
location
cartography
site
bath
bathroom
wash
washroom
head
look
urinal
urine
relief
station
parking facilities
car
automobile
doe
programs
nyc
data
lifelong learning
doe
education
schools
attendance
enrollment
district
absent
school district
lifelong learning
building
buildings
permit
permits
dob
building permits
clean web
parking
sign
regulation
car
automobile
traffic
traffic sign
travel
status
signage
street
curb
clean web
property
finance
lease
agency
city-owned
private
consumer affairs
dcas
administrative services
ipis (integrated property information system)
ipis
mayor's office of operations
operations
ops
public safety
public
safety
cpr
crime
nypd
police
cop
cops
precinct
new york
new york
nycgo
new york & company
new york & co.
co.
museum
museums
gallery
galleries
xml
data
nyc
the city
jobs and economic mobility
education
school
services
geographic
location
map
cartography
after school
after-school
program
doitt gis
restaurant
license
café
food
meal
sidewalk
consumer affairs
dca
geographic
location
map
cartography
neighborhood
historic
scenic
interest
area of interest
areas of interest
dcp
city planning
neighborhood names
gis
doitt gis
geographic
location
map
cartography
business
green
market
grocer
food
sale
sell
zoning
database
public
space
zone
incentive
private
dcp
privately owned public spaces
jobs and economic mobility
operations
ops
federal stimulus
stimulus
funding
stimulus money
mayor's office of operations
payphone
wifi
usage
ppt
public pay telephone
hotspot
block parties
street festivals
events
energy
power
environment
planning
construction
housing
property
geographic
location
map
cartography
historic
landmark
preservation
preserve
conservation
conserve
interior
scenic
building
district
property
building
jurisdiction
clean web
building
buildings
complaints
clean web
civil
service
civil service
title
2012 nyc market list
dohmh
farmers market
green
food
health
healthy living
boundary
district
community
demography
demographic
statistic
youth
development
zip
code
zip code
area
lifelong learning
doitt gis
geographic
location
map
cartography
zip
code
zip code
boundary
building
buildings
jobs
dpr
park
parks
nature
recreation
tree
census
arbor
geographic
manhattan
healthy living
twitter
facebook
nyc
agency
organization
data
electricity
energy
environment
planning
power
utilities
jobs and economic mobility
dcp
public use micro data sample area
census
demographics
population
fire department
fdny
fd
fires
community board
station
fire station
fire house
emergency
911
popular names
name
health
males
boys
dpr
landcover
tree
canopy
grass
water
buildings
roads
paved
raster
healthy living
geographic
location
map
cartography
sidewalk
doitt gis
doitt gis
parking facilities
car
automobile
311
311 service requests
2010
2011
2012
service request status
all service requests
geographic
location
map
cartography
basemap
literacy
youth
boundary
district
community
demography
demographic
statistic
youth
development
neighborhood
school
education
lifelong learning
location
map
cartography
basemap
transit
transportation
train
subway
travel
entrance
station
transfer
311
311 service requests
2010
2011
service request status
all service requests
birth rate
mother age
labor
baby
data
health
healthy living
doitt gis
planimetric basemap polygon layer containing transportation structures
such as bridges
tunnels and overpasses.
finance
property
tax
value
valuation
assess
assessment
condense
condensed
roll
laundry
license
laundromat
clothing
washing
cleaning
clothes
consumer affairs
dca
local law 48
local law
2011
dcas
administrative services
nyc
government
citywide
services
city council
council
data
spreadsheet
excel
xls
xlsx
city
city property
doe
famil guide
program
language
url
info
education
school
lifelong learning
geographic
location
map
cartography
basemap
elevation
height
high
place
places
department of education
education
board of ed
school
schools
p.s.
jhs
is
high school
junior high school
elementary
learning
lifelong learning
jobs and economic mobility
volunteering
volunteers
volunteer opportunities
events
volunteer organizations
lifelong learning
dpr
park
parks
nature
recreation
tree
census
arbor
geographic
brooklyn
healthy living
tlc
taxi
medallion
cab
license
driver
dcp
street
street name
street code
dictionary
snd
geographic
intersection
map
location
cartography
site
art
public
permanent
culture
history
historical
monument
sculpture
statue
healthy living
jobs and economic mobility
education
services
youth
community
development
school
child
children
lifelong learning
2011
2010
nyc
2010 nyc municipal building energy benchmarking results
benchmark
energy
energy intensity
emissions
municipal building
block
lot
2010 & 2011 nyc municipal building energy benchmarking results
museums
galleries
art
culture
museo
doitt gis
dcp
pad
property address directory
lot
tax lot
building
city planning
planning
block
retail
sale
sell
license
store
electronics
consumer affairs
dca
laundry
license
laundromat
clothing
washing
cleaning
clothes
consumer affairs
dca
lifelong learning
geographic
location
map
cartography
historic
district
history
landmark
preservation
preserve
department of education
education
board of ed
school
schools
p.s.
jhs
is
high school
junior high school
elementary
learning
maps
lifelong learning
names
women
female
popular
health
girls
manhattan
downtown
retail
block
lot
vendor
sale
sell
community
business
taxi
vehicle
transportation
license
geographic
location
map
cartography
transportation
street
center
centerline
road
alley
path
health
safety
geographic
map
cartography
public
community
neighborhood
location
hospital
fund
boundary
boundaries
status
statistics
care
healthy living
lifelong learning
energy
gas
power
environment
utilities
planning
business
taxi
vehicle
transportation
license
doitt gis
geographic
location
map
cartography
transportation
nj
new jersey
train
station
path
transport
transit
traffic
311
311 service requests
2009
all service requests
parking facilities
car
automobile
park
parks
nature
recreation
location
map
cartography
geographic
doitt gis
doitt gis
facility
facilities
health
patient
healthcare
healthcare provider
hospital
medicare
medicaid
healthy living
clean web
public pay telephones
ppt
payphones
reinvent payphones
parking
sign
regulation
car
automobile
traffic
traffic sign
